architecture,dataset,noise,alpha,run_id,loss,prefix_length,sampling_strategy,train_accuracy,test_accuracy,train_distance,test_distance,train_similarity_scaled,test_similarity_scaled,train_satisfiability,test_satisfiability,nr_epochs,training_time
LSTM,BPIC_2020_travel,40,0.95,4,LLL,5,greedy,0.7270929835,0.9309116801,4.3327327327,3.001369863,0.6503523696,0.7439482096,0.0984985009,1.0,831,109.9246148327
LSTM,BPIC_2020_travel,40,0.95,4,LLL,6,temperature,0.7270929835,0.9309116801,3.5933933934,1.7945205479,0.715086457,0.8532349454,0.0804804862,0.9958904386,831,109.9246148327
LSTM,BPIC_2020_travel,40,0.95,4,LLL,6,greedy,0.7270929835,0.9309116801,3.5177177177,1.2876712329,0.7202652316,0.8986126092,0.0744744763,0.994520545,831,109.9246148327
LSTM,BPIC_2020_travel,40,0.95,4,LLL,7,temperature,0.7270929835,0.9309116801,2.7381381381,0.6534246575,0.7887313259,0.9476313886,0.0654654652,0.9931507111,831,109.9246148327
LSTM,BPIC_2020_travel,40,0.95,4,LLL,7,greedy,0.7270929835,0.9309116801,2.6804804805,0.2726027397,0.7919142992,0.978875573,0.062462464,0.9931507111,831,109.9246148327
LSTM,BPIC_2020_travel,40,0.95,5,baseline,5,temperature,0.9213927454,0.9295372615,1.0402402402,3.498630137,0.9119151159,0.6975243044,0.0612612627,0.6780822277,1999,181.592536075
LSTM,BPIC_2020_travel,40,0.95,5,baseline,5,greedy,0.9213927454,0.9295372615,1.021021021,3.1780821918,0.9137287063,0.7302775856,0.0570570603,0.6863014102,1999,181.592536075
LSTM,BPIC_2020_travel,40,0.95,5,baseline,6,temperature,0.9213927454,0.9295372615,0.4132132132,1.9164383562,0.96589307,0.8412051927,0.0480480492,0.7410959005,1999,181.592536075
LSTM,BPIC_2020_travel,40,0.95,5,baseline,6,greedy,0.9213927454,0.9295372615,0.363963964,1.4287671233,0.9696699735,0.8879274415,0.0504504517,0.7000000477,1999,181.592536075
LSTM,BPIC_2020_travel,40,0.95,5,baseline,7,temperature,0.9213927454,0.9295372615,0.1309309309,0.8260273973,0.9889922557,0.9345132757,0.0498498529,0.8849315047,1999,181.592536075
LSTM,BPIC_2020_travel,40,0.95,5,baseline,7,greedy,0.9213927454,0.9295372615,0.1057057057,0.4410958904,0.9910129243,0.9667333007,0.0474474505,0.8575342894,1999,181.592536075
LSTM,BPIC_2020_travel,40,0.95,5,GLL,5,temperature,0.9226224908,0.929681927,1.5381381381,3.4945205479,0.8718687719,0.6979742877,0.1255255342,0.8191781044,966,1174.8544311677
LSTM,BPIC_2020_travel,40,0.95,5,GLL,5,greedy,0.9226224908,0.929681927,1.1393393393,3.1383561644,0.9049189698,0.7334735905,0.1051051095,0.7068493366,966,1174.8544311677
LSTM,BPIC_2020_travel,40,0.95,5,GLL,6,temperature,0.9226224908,0.929681927,0.6162162162,1.8178082192,0.9495089935,0.849371478,0.090090096,0.8794520497,966,1174.8544311677
LSTM,BPIC_2020_travel,40,0.95,5,GLL,6,greedy,0.9226224908,0.929681927,0.433033033,1.4109589041,0.9640927346,0.8892312461,0.0828828812,0.7082191706,966,1174.8544311677
LSTM,BPIC_2020_travel,40,0.95,5,GLL,7,temperature,0.9226224908,0.929681927,0.2660660661,0.6780821918,0.9786986479,0.9452382288,0.0828828812,0.9315068722,966,1174.8544311677
LSTM,BPIC_2020_travel,40,0.95,5,GLL,7,greedy,0.9226224908,0.929681927,0.1597597598,0.4643835616,0.986630795,0.9623487393,0.075075075,0.8630137444,966,1174.8544311677
LSTM,BPIC_2020_travel,40,0.95,5,LLL,5,temperature,0.7322048611,0.9246182789,4.387987988,3.4849315068,0.6509605533,0.7001501022,0.1027027071,1.0,1006,133.063706073
LSTM,BPIC_2020_travel,40,0.95,5,LLL,5,greedy,0.7322048611,0.9246182789,4.3675675676,3.2643835616,0.6556502317,0.7238193178,0.0948949009,1.0,1006,133.063706073
LSTM,BPIC_2020_travel,40,0.95,5,LLL,6,temperature,0.7322048611,0.9246182789,3.6588588589,1.8095890411,0.7147976659,0.8523095414,0.075075075,0.994520545,1006,133.063706073
LSTM,BPIC_2020_travel,40,0.95,5,LLL,6,greedy,0.7322048611,0.9246182789,3.6072072072,1.5506849315,0.7195457789,0.8784988849,0.0726726726,0.994520545,1006,133.063706073
LSTM,BPIC_2020_travel,40,0.95,5,LLL,7,temperature,0.7322048611,0.9246182789,2.7633633634,0.7369863014,0.7891799138,0.9408560482,0.0636636615,0.9931507111,1006,133.063706073
LSTM,BPIC_2020_travel,40,0.95,5,LLL,7,greedy,0.7322048611,0.9246182789,2.7387387387,0.5260273973,0.7911067298,0.9594479206,0.0606606603,0.9931507111,1006,133.063706073
LSTM,BPIC_2020_travel,40,0.95,6,baseline,5,temperature,0.9211998427,0.9244012634,1.0966966967,3.602739726,0.9075773894,0.688611992,0.0558558553,0.6301370263,1999,183.26525879
LSTM,BPIC_2020_travel,40,0.95,6,baseline,5,greedy,0.9211998427,0.9244012634,1.0324324324,3.1835616438,0.9130154946,0.7297794536,0.0540540554,0.6876712441,1999,183.26525879
LSTM,BPIC_2020_travel,40,0.95,6,baseline,6,temperature,0.9211998427,0.9244012634,0.4024024024,2.0054794521,0.9662059533,0.8338661366,0.0510510504,0.7219178081,1999,183.26525879
LSTM,BPIC_2020_travel,40,0.95,6,baseline,6,greedy,0.9211998427,0.9244012634,0.3597597598,1.4178082192,0.9700254738,0.8886975903,0.046846848,0.7027397156,1999,183.26525879
LSTM,BPIC_2020_travel,40,0.95,6,baseline,7,temperature,0.9211998427,0.9244012634,0.1219219219,0.8123287671,0.989698323,0.9355014002,0.0498498529,0.8890411258,1999,183.26525879
LSTM,BPIC_2020_travel,40,0.95,6,baseline,7,greedy,0.9211998427,0.9244012634,0.1057057057,0.395890411,0.9910129243,0.9694885649,0.0462462455,0.8657534719,1999,183.26525879
LSTM,BPIC_2020_travel,40,0.95,6,GLL,5,temperature,0.8993296689,0.9322137634,2.5255255255,3.4767123288,0.7910503065,0.7004438543,0.1153153181,0.8383561969,779,961.5996793471
LSTM,BPIC_2020_travel,40,0.95,6,GLL,5,greedy,0.8993296689,0.9322137634,1.8462462462,3.1780821918,0.8476047316,0.7319541815,0.1171171218,0.7082191706,779,961.5996793471
LSTM,BPIC_2020_travel,40,0.95,6,GLL,6,temperature,0.8993296689,0.9322137634,1.4636636637,1.9232876712,0.8815382901,0.8439460247,0.0978979021,0.8712329268,779,961.5996793471
LSTM,BPIC_2020_travel,40,0.95,6,GLL,6,greedy,0.8993296689,0.9322137634,1.0114114114,1.4465753425,0.9179794384,0.8873098988,0.0984985009,0.7082191706,779,961.5996793471
LSTM,BPIC_2020_travel,40,0.95,6,GLL,7,temperature,0.8993296689,0.9322137634,0.7975975976,0.5917808219,0.936928755,0.9523215134,0.0822822824,0.9383561611,779,961.5996793471
LSTM,BPIC_2020_travel,40,0.95,6,GLL,7,greedy,0.8993296689,0.9322137634,0.5201201201,0.4054794521,0.9593492071,0.9687120583,0.0840840861,0.8657534719,779,961.5996793471
LSTM,BPIC_2020_travel,40,0.95,6,LLL,5,temperature,0.7298659285,0.9319244077,5.6816816817,3.4561643836,0.6067754696,0.7004597929,0.1015015021,0.9972602725,851,112.6867330619
LSTM,BPIC_2020_travel,40,0.95,6,LLL,5,greedy,0.7298659285,0.9319244077,5.6402402402,3.0082191781,0.6148299292,0.7438362497,0.0978979021,1.0,851,112.6867330619
LSTM,BPIC_2020_travel,40,0.95,6,LLL,6,temperature,0.7298659285,0.9319244077,4.5807807808,1.8342465753,0.6859506877,0.8502344318,0.0774774775,0.9986301661,851,112.6867330619
LSTM,BPIC_2020_travel,40,0.95,6,LLL,6,greedy,0.7298659285,0.9319244077,4.6024024024,1.295890411,0.6900236643,0.8986999167,0.0738738775,0.9958904386,851,112.6867330619
LSTM,BPIC_2020_travel,40,0.95,6,LLL,7,temperature,0.7298659285,0.9319244077,3.754954955,0.7150684932,0.7578585554,0.9437519161,0.0642642677,0.9931507111,851,112.6867330619
LSTM,BPIC_2020_travel,40,0.95,6,LLL,7,greedy,0.7298659285,0.9319244077,3.6660660661,0.3123287671,0.7639472871,0.97735643,0.0612612627,0.9931507111,851,112.6867330619
LSTM,BPIC_2020_travel,40,0.95,7,baseline,5,temperature,0.9212239561,0.9170227945,1.1351351351,3.4917808219,0.9046500294,0.6991138902,0.0546546578,0.6657534242,1999,182.5178134567
LSTM,BPIC_2020_travel,40,0.95,7,baseline,5,greedy,0.9212239561,0.9170227945,1.042042042,3.3205479452,0.912398544,0.7204143794,0.0612612627,0.6945205927,1999,182.5178134567
LSTM,BPIC_2020_travel,40,0.95,7,baseline,6,temperature,0.9212239561,0.9170227945,0.403003003,1.9342465753,0.9664406202,0.8395956223,0.0480480492,0.7410959005,1999,182.5178134567
LSTM,BPIC_2020_travel,40,0.95,7,baseline,6,greedy,0.9212239561,0.9170227945,0.3705705706,1.5589041096,0.969200923,0.8781745987,0.0480480492,0.7041096091,1999,182.5178134567
LSTM,BPIC_2020_travel,40,0.95,7,baseline,7,temperature,0.9212239561,0.9170227945,0.1057057057,0.7780821918,0.9910777911,0.9378802847,0.0498498529,0.8863013983,1999,182.5178134567
LSTM,BPIC_2020_travel,40,0.95,7,baseline,7,greedy,0.9212239561,0.9170227945,0.1069069069,0.5657534247,0.9909205243,0.9571059407,0.0474474505,0.8575342894,1999,182.5178134567
LSTM,BPIC_2020_travel,40,0.95,7,GLL,5,temperature,0.9124469558,0.9247629593,2.0780780781,3.5301369863,0.8275786019,0.6941038354,0.1147147194,0.8301370144,747,939.3198733097
LSTM,BPIC_2020_travel,40,0.95,7,GLL,5,greedy,0.9124469558,0.9247629593,1.4882882883,3.1575342466,0.8758340433,0.7324703415,0.1285285354,0.9890411496,747,939.3198733097
LSTM,BPIC_2020_travel,40,0.95,7,GLL,6,temperature,0.9124469558,0.9247629593,1.0042042042,1.8452054795,0.9179612555,0.8499940173,0.1021021008,0.9095890522,747,939.3198733097
LSTM,BPIC_2020_travel,40,0.95,7,GLL,6,greedy,0.9124469558,0.9247629593,0.6246246246,1.4260273973,0.9488566218,0.8884059299,0.1069069058,1.0,747,939.3198733097
LSTM,BPIC_2020_travel,40,0.95,7,GLL,7,temperature,0.9124469558,0.9247629593,0.4282282282,0.5410958904,0.966403322,0.9562069516,0.0816816837,0.9575342536,747,939.3198733097
LSTM,BPIC_2020_travel,40,0.95,7,GLL,7,greedy,0.9124469558,0.9247629593,0.2216216216,0.4082191781,0.9821318721,0.9687892072,0.0786786824,0.9986301661,747,939.3198733097
LSTM,BPIC_2020_travel,40,0.95,7,LLL,5,temperature,0.7266348402,0.9314180513,4.7417417417,3.3315068493,0.6345268698,0.7130625551,0.0996997058,0.9958904386,883,117.2573922831
LSTM,BPIC_2020_travel,40,0.95,7,LLL,5,greedy,0.7266348402,0.9314180513,4.56996997,3.0054794521,0.6452771933,0.7434963784,0.0948949009,0.9958904386,883,117.2573922831
LSTM,BPIC_2020_travel,40,0.95,7,LLL,6,temperature,0.7266348402,0.9314180513,3.8444444444,1.8452054795,0.7099905868,0.8504044376,0.075075075,0.9917808771,883,117.2573922831
LSTM,BPIC_2020_travel,40,0.95,7,LLL,6,greedy,0.7266348402,0.9314180513,3.7255255255,1.3,0.7157141114,0.8976267229,0.0726726726,0.9917808771,883,117.2573922831
LSTM,BPIC_2020_travel,40,0.95,7,LLL,7,temperature,0.7266348402,0.9314180513,2.9417417417,0.6698630137,0.7814699087,0.9461857585,0.062462464,0.9917808771,883,117.2573922831
LSTM,BPIC_2020_travel,40,0.95,7,LLL,7,greedy,0.7266348402,0.9314180513,2.8726726727,0.295890411,0.7860150284,0.9773343516,0.0612612627,0.9904109836,883,117.2573922831
LSTM,BPIC_2020_travel,40,0.95,8,baseline,5,temperature,0.9212962919,0.9263543834,1.1189189189,3.6561643836,0.904756089,0.6838407508,0.0546546578,0.6904109716,1999,194.3211027361
LSTM,BPIC_2020_travel,40,0.95,8,baseline,5,greedy,0.9212962919,0.9263543834,1.0348348348,3.1698630137,0.9130296279,0.7310436004,0.0582582578,0.6931506991,1999,194.3211027361
LSTM,BPIC_2020_travel,40,0.95,8,baseline,6,temperature,0.9212962919,0.9263543834,0.4162162162,1.9917808219,0.9654920874,0.8346709987,0.0528528541,0.7424657941,1999,194.3211027361
LSTM,BPIC_2020_travel,40,0.95,8,baseline,6,greedy,0.9212962919,0.9263543834,0.3657657658,1.4164383562,0.9695496733,0.8887702345,0.0480480492,0.7000000477,1999,194.3211027361
LSTM,BPIC_2020_travel,40,0.95,8,baseline,7,temperature,0.9212962919,0.9263543834,0.1165165165,0.7904109589,0.9900783067,0.9365983477,0.0474474505,0.8726027608,1999,194.3211027361
LSTM,BPIC_2020_travel,40,0.95,8,baseline,7,greedy,0.9212962919,0.9263543834,0.1093093093,0.7821917808,0.9907394574,0.9401281232,0.0456456468,0.7753424644,1999,194.3211027361
LSTM,BPIC_2020_travel,40,0.95,8,GLL,5,temperature,0.9113377752,0.9226651539,2.1657657658,3.2616438356,0.8228929152,0.7133118347,0.1171171218,0.8123288155,891,1145.5065741921
LSTM,BPIC_2020_travel,40,0.95,8,GLL,5,greedy,0.9113377752,0.9226651539,1.5315315315,3.1561643836,0.8734182452,0.7328267108,0.1159159169,0.7082191706,891,1145.5065741921
LSTM,BPIC_2020_travel,40,0.95,8,GLL,6,temperature,0.9113377752,0.9226651539,1.1387387387,1.7,0.9096206189,0.858352475,0.0960960984,0.8547945619,891,1145.5065741921
LSTM,BPIC_2020_travel,40,0.95,8,GLL,6,greedy,0.9113377752,0.9226651539,0.766966967,1.4383561644,0.939829406,0.8874837926,0.0942942947,0.7082191706,891,1145.5065741921
LSTM,BPIC_2020_travel,40,0.95,8,GLL,7,temperature,0.9113377752,0.9226651539,0.5687687688,0.5643835616,0.9558557412,0.9544468054,0.0774774775,0.9356164336,891,1145.5065741921
LSTM,BPIC_2020_travel,40,0.95,8,GLL,7,greedy,0.9113377752,0.9226651539,0.3237237237,0.4726027397,0.975357495,0.9617033231,0.07987988,0.8657534719,891,1145.5065741921
LSTM,BPIC_2020_travel,40,0.95,8,LLL,5,temperature,0.7277922476,0.9311286956,4.8732732733,3.4835616438,0.631337674,0.699671924,0.0984985009,0.994520545,741,98.9696518732
LSTM,BPIC_2020_travel,40,0.95,8,LLL,5,greedy,0.7277922476,0.9311286956,4.7621621622,3.0150684932,0.6406730924,0.7432597656,0.0966966972,0.994520545,741,98.9696518732
LSTM,BPIC_2020_travel,40,0.95,8,LLL,6,temperature,0.7277922476,0.9311286956,4.1141141141,1.7301369863,0.6986333043,0.860753848,0.0744744763,0.994520545,741,98.9696518732
LSTM,BPIC_2020_travel,40,0.95,8,LLL,6,greedy,0.7277922476,0.9311286956,3.9963963964,1.2821917808,0.7084511381,0.8993671514,0.0732732713,0.994520545,741,98.9696518732
LSTM,BPIC_2020_travel,40,0.95,8,LLL,7,temperature,0.7277922476,0.9311286956,3.0660660661,0.7054794521,0.7821362915,0.9439718213,0.0636636615,0.994520545,741,98.9696518732
LSTM,BPIC_2020_travel,40,0.95,8,LLL,7,greedy,0.7277922476,0.9311286956,3.0834834835,0.2917808219,0.7831848887,0.9782178705,0.0612612627,0.9931507111,741,98.9696518732
LSTM,BPIC_2020_travel,40,0.95,9,baseline,5,temperature,0.9213204097,0.930911685,1.1177177177,3.7369863014,0.9063739505,0.680797827,0.0510510504,0.6287671328,1999,194.673957488
LSTM,BPIC_2020_travel,40,0.95,9,baseline,5,greedy,0.9213204097,0.930911685,1.0384384384,3.1712328767,0.9125718525,0.7309382263,0.0576576591,0.6931506991,1999,194.673957488
LSTM,BPIC_2020_travel,40,0.95,9,baseline,6,temperature,0.9213204097,0.930911685,0.3585585586,1.9465753425,0.9698062767,0.8386302189,0.0522522554,0.738356173,1999,194.673957488
LSTM,BPIC_2020_travel,40,0.95,9,baseline,6,greedy,0.9213204097,0.930911685,0.3651651652,1.4328767123,0.9695757734,0.8876412265,0.048648648,0.7000000477,1999,194.673957488
LSTM,BPIC_2020_travel,40,0.95,9,baseline,7,temperature,0.9213204097,0.930911685,0.1195195195,0.8315068493,0.9898516232,0.9336608454,0.046846848,0.8684931993,1999,194.673957488
LSTM,BPIC_2020_travel,40,0.95,9,baseline,7,greedy,0.9213204097,0.930911685,0.1051051051,0.4164383562,0.9910675244,0.9681606006,0.0474474505,0.8602740169,1999,194.673957488
LSTM,BPIC_2020_travel,40,0.95,9,GLL,5,temperature,0.9196566387,0.9260650327,1.6762762763,3.5,0.8604023574,0.6999024842,0.1231231242,0.8589041233,853,1093.895046846
LSTM,BPIC_2020_travel,40,0.95,9,GLL,5,greedy,0.9196566387,0.9260650327,1.2594594595,3.1452054795,0.8950277509,0.7335567534,0.1255255342,0.9986301661,853,1093.895046846
LSTM,BPIC_2020_travel,40,0.95,9,GLL,6,temperature,0.9196566387,0.9260650327,0.7201201201,1.7547945205,0.9408422368,0.8565022338,0.0912912935,0.9178082347,853,1093.895046846
LSTM,BPIC_2020_travel,40,0.95,9,GLL,6,greedy,0.9196566387,0.9260650327,0.5039039039,1.4246575342,0.9584982081,0.8885509635,0.0984985009,1.0,853,1093.895046846
LSTM,BPIC_2020_travel,40,0.95,9,GLL,7,temperature,0.9196566387,0.9260650327,0.3117117117,0.5904109589,0.9753279659,0.9527214179,0.07987988,0.9616438746,853,1093.895046846
LSTM,BPIC_2020_travel,40,0.95,9,GLL,7,greedy,0.9196566387,0.9260650327,0.1777777778,0.3904109589,0.985198881,0.9698975167,0.07987988,0.9986301661,853,1093.895046846
LSTM,BPIC_2020_travel,40,0.95,9,LLL,5,temperature,0.7293113404,0.9251969755,4.363963964,3.6095890411,0.6430219123,0.6928829903,0.1015015021,0.9958904386,1181,157.180678247
LSTM,BPIC_2020_travel,40,0.95,9,LLL,5,greedy,0.7293113404,0.9251969755,4.2786786787,3.1506849315,0.6507344342,0.7331999061,0.0990990996,0.9958904386,1181,157.180678247
LSTM,BPIC_2020_travel,40,0.95,9,LLL,6,temperature,0.7293113404,0.9251969755,3.4756756757,1.8671232877,0.719897918,0.8494500703,0.07627628,0.994520545,1181,157.180678247
LSTM,BPIC_2020_travel,40,0.95,9,LLL,6,greedy,0.7293113404,0.9251969755,3.4228228228,1.4219178082,0.7240335453,0.888602813,0.0756756812,0.9958904386,1181,157.180678247
LSTM,BPIC_2020_travel,40,0.95,9,LLL,7,temperature,0.7293113404,0.9251969755,2.5081081081,0.6767123288,0.8016278546,0.9454226149,0.0660660714,0.9986301661,1181,157.180678247
LSTM,BPIC_2020_travel,40,0.95,9,LLL,7,greedy,0.7293113404,0.9251969755,2.5057057057,0.397260274,0.8023340479,0.9694753271,0.0642642677,0.9986301661,1181,157.180678247
LSTM,BPIC_2020_travel,40,0.95,10,baseline,5,temperature,0.9218750022,0.9170951198,1.1381381381,3.597260274,0.9041444034,0.6931852483,0.0552552566,0.6671233177,1999,182.6218278687
LSTM,BPIC_2020_travel,40,0.95,10,baseline,5,greedy,0.9218750022,0.9170951198,1.0234234234,3.1808219178,0.9135381894,0.7300285196,0.0528528541,0.6876712441,1999,182.6218278687
LSTM,BPIC_2020_travel,40,0.95,10,baseline,6,temperature,0.9218750022,0.9170951198,0.3927927928,1.897260274,0.9671971543,0.8419539996,0.0498498529,0.760273993,1999,182.6218278687
LSTM,BPIC_2020_travel,40,0.95,10,baseline,6,greedy,0.9218750022,0.9170951198,0.3615615616,1.4246575342,0.9699249737,0.8881882822,0.048648648,0.7000000477,1999,182.6218278687
LSTM,BPIC_2020_travel,40,0.95,10,baseline,7,temperature,0.9218750022,0.9170951198,0.1165165165,0.798630137,0.9900758567,0.9364178863,0.0480480492,0.8917808533,1999,182.6218278687
LSTM,BPIC_2020_travel,40,0.95,10,baseline,7,greedy,0.9218750022,0.9170951198,0.1045045045,0.4219178082,0.9911221245,0.967654805,0.0474474505,0.8534246683,1999,182.6218278687
LSTM,BPIC_2020_travel,40,0.95,10,GLL,5,temperature,0.9235628865,0.9215800812,1.4678678679,3.5534246575,0.8770893802,0.6957751075,0.1231231242,0.815068543,996,1224.4434956661
LSTM,BPIC_2020_travel,40,0.95,10,GLL,5,greedy,0.9235628865,0.9215800812,1.1423423423,3.1410958904,0.9038201611,0.7336667763,0.1141141206,0.9986301661,996,1224.4434956661
LSTM,BPIC_2020_travel,40,0.95,10,GLL,6,temperature,0.9235628865,0.9215800812,0.612012012,1.7904109589,0.949168518,0.8528908938,0.0906906947,0.9068493247,996,1224.4434956661
LSTM,BPIC_2020_travel,40,0.95,10,GLL,6,greedy,0.9235628865,0.9215800812,0.4222222222,1.4232876712,0.9649284937,0.8886317315,0.0876876861,0.9958904386,996,1224.4434956661
LSTM,BPIC_2020_travel,40,0.95,10,GLL,7,temperature,0.9235628865,0.9215800812,0.2144144144,0.702739726,0.9821971714,0.9435344011,0.0732732713,0.9465753436,996,1224.4434956661
LSTM,BPIC_2020_travel,40,0.95,10,GLL,7,greedy,0.9235628865,0.9215800812,0.151951952,0.4671232877,0.9871985205,0.9620084689,0.0708708763,0.9986301661,996,1224.4434956661
LSTM,BPIC_2020_travel,40,0.95,10,LLL,5,temperature,0.728057486,0.9254696469,4.566966967,3.4410958904,0.6335526844,0.7056418551,0.1003003046,0.9958904386,902,118.7401743662
LSTM,BPIC_2020_travel,40,0.95,10,LLL,5,greedy,0.728057486,0.9254696469,4.5201201201,3.002739726,0.6421360797,0.7438077109,0.0990990996,0.9958904386,902,118.7401743662
LSTM,BPIC_2020_travel,40,0.95,10,LLL,6,temperature,0.728057486,0.9254696469,3.7051051051,2.0479452055,0.7120442724,0.8354348265,0.07627628,0.9917808771,902,118.7401743662
LSTM,BPIC_2020_travel,40,0.95,10,LLL,6,greedy,0.728057486,0.9254696469,3.6630630631,1.2890410959,0.7144570759,0.8986247831,0.075075075,0.9917808771,902,118.7401743662
LSTM,BPIC_2020_travel,40,0.95,10,LLL,7,temperature,0.728057486,0.9254696469,2.7333333333,0.7712328767,0.7915526148,0.9391761901,0.0630630627,0.9931507111,902,118.7401743662
LSTM,BPIC_2020_travel,40,0.95,10,LLL,7,greedy,0.728057486,0.9254696469,2.6852852853,0.3219178082,0.7944793475,0.9763499612,0.0630630627,0.9931507111,902,118.7401743662
LSTM,BPIC_2020_travel,40,0.95,11,baseline,5,temperature,0.9216579883,0.9219417721,1.0936936937,3.6095890411,0.9073467459,0.6887917688,0.0630630627,0.6602739692,1999,182.2550631091
LSTM,BPIC_2020_travel,40,0.95,11,baseline,5,greedy,0.9216579883,0.9219417721,1.0276276276,3.1739726027,0.9134815784,0.7306684048,0.0576576591,0.6931506991,1999,182.2550631091
LSTM,BPIC_2020_travel,40,0.95,11,baseline,6,temperature,0.9216579883,0.9219417721,0.4252252252,1.8657534247,0.9645909223,0.8457689338,0.0522522554,0.7739726305,1999,182.2550631091
LSTM,BPIC_2020_travel,40,0.95,11,baseline,6,greedy,0.9216579883,0.9219417721,0.3621621622,1.4068493151,0.9698551986,0.8896000554,0.046846848,0.7068493366,1999,182.2550631091
LSTM,BPIC_2020_travel,40,0.95,11,baseline,7,temperature,0.9216579883,0.9219417721,0.0930930931,0.7630136986,0.9920167254,0.9389054722,0.0510510504,0.8753424883,1999,182.2550631091
LSTM,BPIC_2020_travel,40,0.95,11,baseline,7,greedy,0.9216579883,0.9219417721,0.1051051051,0.4493150685,0.9910675244,0.9631807555,0.0462462455,0.8602740169,1999,182.2550631091
LSTM,BPIC_2020_travel,40,0.95,11,GLL,5,temperature,0.9192467199,0.9325754493,1.7363363363,3.404109589,0.8563002346,0.7040282065,0.1213213205,0.8342465758,908,1117.1062598433
LSTM,BPIC_2020_travel,40,0.95,11,GLL,5,greedy,0.9192467199,0.9325754493,1.3345345345,3.1479452055,0.8892144582,0.7331311248,0.1135135144,0.7082191706,908,1117.1062598433
LSTM,BPIC_2020_travel,40,0.95,11,GLL,6,temperature,0.9192467199,0.9325754493,0.8780780781,1.9643835616,0.9282449137,0.8383023026,0.0948949009,0.8575342894,908,1117.1062598433
LSTM,BPIC_2020_travel,40,0.95,11,GLL,6,greedy,0.9192467199,0.9325754493,0.5975975976,1.4287671233,0.9518255204,0.8883858586,0.088888891,0.7041096091,908,1117.1062598433
